Opportunity ID,Lost Stage,Country,Close Stage,Channel,Drop,Gender,Close Date,Campus,Interest,Format
0065J000009EPFu,Personal Interview,Spain,Closed lost,Paid Search,False,Female,2022-01-26,RMT,WD,FT
0065J000009EPI5,Re-applied,Spain,Closed lost,Direct,False,Female,2022-01-25,MAD,UX,PT
0065J000009EPas,Technical Interview,Spain,Closed lost,Direct,False,Male,2022-02-04,RMT,WD,FT
0065J000009EQsm,Personal Interview,Spain,Closed lost,Referral,False,,2022-02-01,RMT,WD,FT
0065J000009EQtp,Student Agreement,Spain,Closed lost,Organic Search,False,Female,2022-03-10,RMT,WD,FT
0065J000009EQu9,Personal Interview,Spain,Closed lost,Organic Search,False,Female,2022-02-18,RMT,WD,FT
0065J000009ESWv,Personal Interview,Spain,Closed lost,,False,Male,2022-02-11,MAD,WD,FT
0065J000009ESfs,,Spain,Paid Deposit,Organic Search,False,Female,2022-02-17,MAD,UX,FT
0065J000009ETD1,Student Agreement,Spain,Closed lost,Email,False,Female,2022-02-07,MAD,UX,FT
0065J000009EULy,Technical Interview,Spain,Closed lost,Paid Search,False,Female,2022-02-11,MAD,WD,PT
0065J000009EUTs,Student Agreement,Spain,Closed lost,Paid Search,False,Male,2022-03-24,RMT,WD,PT
0065J000009EUU2,,Switzerland,Paid Deposit,Direct,False,Male,2022-03-09,BCN,DA,FT
0065J000009EUX6,,Spain,ISA won on account,,False,Male,2022-02-02,MAD,DA,FT
0065J000009EUe7,,Spain,Paid Deposit,,False,Male,2022-02-28,MAD,WD,FT
0065J000009EW6a,Student Agreement,Spain,Closed lost,Paid Search,False,Male,2022-06-28,MAD,UX,FT
0065J000009EWnV,,Spain,Paid Deposit,Organic Search,False,Male,2022-02-08,MAD,UX,FT
0065J000009EWtX,,Spain,Paid Deposit,Paid Search,False,Female,2022-02-07,RMT,WD,PT
0065J000009EXEf,,Spain,Paid Deposit,Paid Search,False,Male,2022-03-01,MAD,WD,FT
0065J000009EXYV,,Spain,Paid Deposit,,False,Female,2022-01-28,MAD,UX,FT
0065J000009EXhw,,Spain,ISA won on account,Paid Search,False,Male,2022-03-29,RMT,,FT
0065J000009EYYW,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-02-17,MAD,WD,FT
0065J000009EYoi,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-02-04,MAD,WD,FT
0065J000009EaXG,,Spain,Paid Deposit,Organic Search,False,Female,2022-02-14,MAD,WD,FT
0065J000009Eb9J,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-02-09,RMT,DA,FT
0065J000009Ebj2,Technical Interview,Spain,Closed lost,Direct,False,Male,2022-02-16,MAD,WD,FT
0065J000009EcSK,Personal Interview,Spain,Closed lost,Direct,False,,2022-02-17,MAD,DA,PT
0065J000009EcVx,,Spain,ISA won on account,,False,Female,2022-03-15,MAD,DA,FT
0065J000009Ed24,,Spain,Paid Deposit,Organic Search,True,Female,2022-02-17,BCN,WD,PT
0065J000009EdNK,Personal Interview,Spain,Closed lost,Other,False,Male,2022-02-17,RMT,WD,FT
0065J000009EdiX,,Spain,Closed lost,Organic Search,False,Male,2022-02-17,RMT,WD,FT
0065J000009EeOp,Student Agreement,Spain,Closed lost,Direct,False,Male,2022-04-20,MAD,WD,FT
0065J000009EeVg,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-03-08,BCN,WD,FT
0065J000009Eedk,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-02-21,RMT,DA,FT
0065J000009Ef05,,Spain,ISA won on account,Organic Search,False,Female,2022-03-28,MAD,UX,FT
0065J000009Eh8n,,Spain,ISA won on account,Organic Search,False,Male,2022-02-15,RMT,WD,FT
0065J000009Ehkc,,Spain,Paid Deposit,Organic Search,False,Prefer not to disclose,2022-02-18,MAD,WD,FT
0065J000009EhlG,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-02-08,RMT,DA,PT
0065J000009Ei0Q,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-02-16,RMT,WD,PT
0065J000009Ei1Y,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-02-14,MAD,DA,PT
0065J000009EiV9,Personal Interview,Spain,Closed lost,Other,False,Male,2022-03-11,MAD,DA,PT
0065J000009Eiqq,,Spain,Paid Deposit,Organic Search,False,Male,2022-03-07,BCN,WD,PT
0065J000009Eiry,Personal Interview,Spain,Closed lost,Referral,False,,2022-02-21,RMT,WD,FT
0065J000009EkFw,,Spain,Paid Deposit,Paid Search,False,Male,2022-02-09,MAD,WD,FT
0065J000009EkHd,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-03-11,MAD,DA,FT
0065J000009EkaG,,Ireland,Paid Deposit,Referral,False,Male,2022-02-23,MAD,DA,FT
0065J000009Ekem,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-03-04,RMT,WD,FT
0065J000009Ekqs,,Uruguay,Paid Deposit,Organic Search,False,Male,2022-03-09,MAD,UX,PT
0065J000009Elxn,,Spain,Paid Deposit,Organic Search,False,Male,2022-03-02,RMT,WD,PT
0065J000009ElyW,Technical Interview,Spain,Closed lost,Organic Search,False,Female,2022-02-24,RMT,WD,PT
0065J000009Em3W,Technical Interview,Spain,Closed lost,,False,Male,2022-03-17,RMT,WD,PT
0065J000009Em3b,Technical Interview,Spain,Closed lost,,False,Male,2022-03-17,RMT,WD,PT
0065J000009EmY5,,Spain,ISA won on account,Organic Search,False,Female,2022-02-17,RMT,WD,FT
0065J000009Emvi,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-02-16,MAD,UX,FT
0065J000009En41,Personal Interview,Spain,Closed lost,,False,,2022-03-10,RMT,WD,FT
0065J000009EnVb,,Spain,Paid Deposit,Paid Search,False,Female,2022-02-17,RMT,UX,FT
0065J000009Endu,,Spain,Paid Deposit,,False,Female,2022-02-15,MAD,WD,PT
0065J000009EnpH,Re-applied,Spain,Closed lost,Organic Search,False,,2022-02-08,MAD,WD,PT
0065J000009EoVS,Technical Interview,Spain,Closed lost,Paid Search,False,Female,2022-02-21,MAD,UX,PT
0065J000009Epop,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-02-15,RMT,WD,FT
0065J000009Eq1U,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-02-15,BCN,WD,FT
0065J000009Eq8f,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-02-21,RMT,UX,FT
0065J000009Eqtq,,Spain,Paid Deposit,Organic Search,False,Male,2022-02-24,RMT,WD,FT
0065J000009Er5X,,Spain,Paid Deposit,Organic Search,True,Male,2022-02-18,MAD,WD,FT
0065J000009Er6L,,Spain,ISA won on account,,False,Male,2022-02-09,RMT,WD,PT
0065J000009Era3,Technical Interview,Spain,Closed lost,,False,Male,2022-02-25,MAD,WD,FT
0065J000009EsTE,,Portugal,Paid Deposit,Direct,False,Female,2022-03-15,MAD,UX,PT
0065J000009Esy3,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-02-21,RMT,WD,PT
0065J000009Et4t,,Spain,Paid Deposit,Paid Search,False,Male,2022-02-16,MAD,DA,PT
0065J000009Et61,Student Agreement,Spain,Closed lost,Organic Search,False,Male,2022-05-03,MAD,DA,PT
0065J000009EtGQ,Personal Interview,Spain,Closed lost,,False,,2022-02-11,RMT,,FT
0065J000009Ethv,Technical Interview,Spain,Closed lost,Paid Search,False,Female,2022-03-14,BCN,UX,PT
0065J000009EuZH,,Spain,Paid Deposit,Organic Search,False,Male,2022-05-05,MAD,DA,FT
0065J000009Eua0,Personal Interview,Spain,Closed lost,Paid Search,False,Male,2022-02-21,RMT,WD,FT
0065J000009Ewg0,,Spain,Paid Deposit,Paid Search,False,Female,2022-02-28,BCN,DA,FT
0065J000009EwgA,,Spain,Paid Deposit,Direct,False,Male,2022-02-28,MAD,DA,FT
0065J000009EwiQ,Personal Interview,Spain,Closed lost,Other,False,,2022-02-21,MAD,,FT
0065J000009ExuY,,Spain,Paid Deposit,Paid Search,False,Female,2022-02-18,BCN,UX,FT
0065J000009ExvH,Personal Interview,Spain,Closed lost,Other,False,,2022-02-22,RMT,DA,FT
0065J000009Ey5H,Personal Interview,United Kingdom,Closed lost,Organic Search,False,,2022-03-15,MAD,WD,FT
0065J000009Ezhp,,Spain,Paid Deposit,Paid Search,False,Female,2022-04-20,MAD,WD,FT
0065J000009Ezwp,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-02-16,RMT,WD,FT
0065J000009EzzK,Student Agreement,Spain,Closed lost,Paid Search,False,Female,2022-03-11,RMT,WD,FT
0065J000009F0fB,Personal Interview,United Kingdom,Closed lost,Paid Search,False,,2022-03-09,MAD,UX,FT
0065J000009F0iA,Personal Interview,Spain,Closed lost,,False,,2022-03-07,MAD,UX,FT
0065J000009F1Ah,,Spain,ISA won on account,Organic Search,False,Male,2022-03-09,MAD,WD,FT
0065J000009F2eJ,,Spain,ISA won on account,Paid Search,False,Male,2022-03-25,BCN,WD,FT
0065J000009F4Re,,Spain,Paid Deposit,Organic Search,True,Male,2022-02-28,RMT,DA,PT
0065J000009F56U,,Spain,Paid Deposit,Organic Search,False,Female,2022-04-01,MAD,UX,FT
0065J000009F5iJ,,Spain,ISA won on account,Organic Search,False,Male,2022-03-21,BCN,WD,FT
0065J000009F5uK,,Spain,Paid Deposit,Paid Search,False,Male,2022-03-02,MAD,UX,FT
0065J000009F5y2,Personal Interview,Spain,Closed lost,Referral,False,Male,2022-03-04,RMT,WD,FT
0065J000009F6mH,,Spain,Paid Deposit,Organic Search,False,Male,2022-03-03,MAD,WD,FT
0065J000009F7aR,,Spain,Paid Deposit,Paid Search,False,Male,2022-03-08,BCN,WD,FT
0065J000009F9Yw,,Uruguay,Paid Deposit,Direct,False,Male,2022-04-20,MAD,UX,PT
0065J000009F9ki,,Spain,Paid Deposit,Paid Search,True,Male,2022-03-02,BCN,UX,FT
0065J000009FA2D,,Spain,Paid Deposit,Organic Search,False,Male,2022-03-03,MAD,WD,FT
0065J000009FBDB,Personal Interview,Spain,Closed lost,,False,,2022-03-17,RMT,WD,PT
0065J000009FBfj,,Spain,Paid Deposit,Email,False,Male,2022-03-07,MAD,DA,FT
0065J000009FBgh,Technical Interview,Spain,Closed lost,Paid Search,False,Female,2022-03-22,BCN,UX,PT
0065J000009FCir,,Argentina,Paid Deposit,Email,False,Male,2022-02-24,MAD,DA,FT
0065J000009FD0b,,Spain,Paid Deposit,Direct,False,Male,2022-03-04,MAD,UX,FT
0065J000009FD36,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-03-01,RMT,DA,FT
0065J000009FDDG,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-03-15,MAD,,FT
0065J000009FDJE,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-03-03,RMT,DA,PT
0065J000009FDK2,,Spain,Paid Deposit,Organic Search,False,Male,2022-03-23,RMT,UX,PT
0065J000009FEKB,Personal Interview,Spain,Closed lost,Organic Search,False,Female,2022-03-04,RMT,UX,PT
0065J000009FFvQ,Student Agreement,Spain,Closed lost,Organic Search,False,Male,2022-03-22,RMT,WD,FT
0065J000009FGMC,,Spain,Paid Deposit,Referral,False,Male,2022-03-07,RMT,WD,FT
0065J000009FH7S,Personal Interview,Spain,Closed lost,Direct,False,,2022-03-09,BCN,,PT
0065J000009FHGo,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-03-17,RMT,DA,PT
0065J000009FHgX,Personal Interview,Spain,Closed lost,,False,,2022-03-17,RMT,UX,FT
0065J000009FIk1,Technical Interview,Spain,Closed lost,Organic Search,False,Male,2022-03-09,BCN,DA,FT
0065J000009FJ0i,Student Agreement,Spain,Closed lost,Paid Search,False,Male,2022-04-11,RMT,WD,PT
0065J000009FJC7,Student Agreement,Spain,Closed lost,Paid Search,False,Male,2022-04-19,MAD,DA,PT
0065J000009FJLi,Student Agreement,Spain,Closed lost,Organic Search,False,Prefer not to disclose,2022-05-03,MAD,UX,FT
0065J000009FJyU,Technical Interview,Spain,Closed lost,Email,False,Female,2022-03-22,BCN,DA,PT
0065J000009FKCH,,Spain,Paid Deposit,Direct,False,Male,2022-03-08,RMT,DA,FT
0065J000009FKVi,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-03-17,RMT,DA,FT
0065J000009FKcU,Technical Interview,Spain,Closed lost,Organic Search,False,Female,2022-03-15,BCN,DA,FT
0065J000009FKdc,,Spain,Paid Deposit,,False,Male,2022-03-07,MAD,WD,FT
0065J000009FKjQ,,Spain,Paid Deposit,Organic Search,False,Male,2022-03-07,MAD,WD,FT
0065J000009FN7d,Student Agreement,Spain,Closed lost,Paid Search,False,Male,2022-03-30,BCN,WD,FT
0065J000009FNAI,,Spain,Paid Deposit,Paid Search,False,Male,2022-03-15,BCN,WD,FT
0065J000009FOJz,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-03-15,MAD,DA,PT
0065J000009FOeT,,Spain,Paid Deposit,Organic Search,False,Female,2022-03-14,RMT,UX,FT
0065J000009FOgU,,Spain,Paid Deposit,Organic Search,False,Male,2022-03-14,RMT,WD,FT
0065J000009FPOW,,Spain,Paid Deposit,Paid Search,False,Female,2022-03-10,RMT,UX,FT
0065J000009FQOj,Technical Interview,Spain,Closed lost,Organic Search,False,Male,2022-03-17,RMT,DA,FT
0065J000009FRzH,Technical Interview,Spain,Closed lost,Organic Search,False,Male,2022-03-21,RMT,WD,PT
0065J000009FS7f,,Spain,Paid Deposit,Organic Search,True,Male,2022-03-22,BCN,WD,PT
0065J000009FShx,,Spain,Paid Deposit,Organic Search,False,Female,2022-03-28,RMT,DA,PT
0065J000009FT3V,,Spain,Paid Deposit,Direct,False,Female,2022-03-11,RMT,DA,FT
0065J000009FUOD,,Spain,Paid Deposit,Organic Search,True,Male,2022-03-28,RMT,DA,PT
0065J000009FUPB,Student Agreement,Spain,Closed lost,Referral,False,Male,2022-05-26,BCN,DA,PT
0065J000009FUan,,Spain,ISA won on account,Organic Search,False,Male,2022-03-09,MAD,UX,FT
0065J000009FUgg,,Spain,Paid Deposit,Organic Search,True,Female,2022-03-10,MAD,WD,FT
0065J000009FUvl,,Spain,Paid Deposit,Paid Search,False,Male,2022-03-16,MAD,WD,FT
0065J000009FV07,,Netherlands,Paid Deposit,Paid Search,False,Female,2022-04-08,BCN,UX,FT
0065J000009FV5W,,Spain,Paid Deposit,,False,Male,2022-04-29,MAD,WD,PT
0065J000009FWQf,,Spain,Paid Deposit,Organic Search,True,Male,2022-03-10,MAD,DA,FT
0065J000009FXQv,,Spain,Paid Deposit,Organic Search,False,Male,2022-03-22,BCN,DA,PT
0065J000009FY7B,,Spain,ISA won on account,Organic Search,False,Female,2022-04-06,MAD,UX,FT
0065J000009FYDi,,Spain,Paid Deposit,Direct,False,Male,2022-05-06,RMT,WD,PT
0065J000009FaOX,Re-applied,Spain,Closed lost,Paid Search,False,,2022-03-15,RMT,WD,FT
0065J000009FbZb,Personal Interview,Spain,Closed lost,Referral,False,,2022-03-16,RMT,DA,PT
0065J000009Fba0,,Spain,Paid Deposit,Paid Search,False,Male,2022-03-14,MAD,WD,FT
0065J00000AwVnd,Personal Interview,Spain,Closed lost,,False,,2022-03-24,MAD,DA,FT
0065J00000AwWGq,Student Agreement,Spain,Closed lost,,False,Male,2022-06-28,MAD,WD,FT
0065J00000AwWS3,Technical Interview,Spain,Closed lost,Paid Search,False,Female,2022-03-16,RMT,UX,FT
0065J00000AwWlU,,Spain,Paid Deposit,Direct,False,F,2022-03-18,RMT,WD,FT
0065J00000AwWwX,,Spain,Paid Deposit,,False,Male,2022-03-21,RMT,DA,PT
0065J00000AwX7z,Re-applied,Spain,Closed lost,Organic Search,False,Male,2022-03-16,RMT,WD,PT
0065J00000AwYeL,,Netherlands,Paid Deposit,Organic Search,False,Female,2022-04-13,MAD,DA,FT
0065J00000AwYrt,Re-applied,Spain,Closed lost,,False,Male,2022-03-25,RMT,UX,PT
0065J00000AwZvs,Personal Interview,Spain,Closed lost,,False,,2022-03-23,RMT,WD,FT
0065J00000AwZzu,,Spain,Paid Deposit,Organic Search,False,Male,2022-04-20,RMT,WD,FT
0065J00000AwaXp,Student Agreement,Spain,Closed lost,Paid Search,False,Male,2022-05-04,BCN,WD,FT
0065J00000AwaYi,,Spain,Paid Deposit,Organic Search,False,Male,2022-03-24,RMT,,FT
0065J00000AwbiV,Personal Interview,Spain,Closed lost,Direct,False,,2022-03-18,MAD,DA,FT
0065J00000AwcEa,,Spain,Paid Deposit,,False,Male,2022-03-22,MAD,WD,FT
0065J00000Awcqt,Personal Interview,Spain,Closed lost,Direct,False,,2022-06-09,MAD,DA,FT
0065J00000AweNa,,Spain,Paid Deposit,Direct,False,Male,2022-04-20,MAD,DA,PT
0065J00000AwfdI,Student Agreement,Spain,Closed lost,Organic Search,False,Male,2022-05-09,MAD,WD,FT
0065J00000AwhEV,Technical Interview,Spain,Closed lost,,False,Male,2022-05-19,MAD,DA,PT
0065J00000AwiA9,Personal Interview,Spain,Closed lost,Organic Search,False,Male,2022-03-30,RMT,WD,FT
0065J00000AwiE1,Technical Interview,Spain,Closed lost,,False,Female,2022-04-12,RMT,WD,PT
0065J00000AwiTz,,Spain,Paid Deposit,,False,Male,2022-03-30,RMT,WD,FT
0065J00000Awim3,,Spain,Paid Deposit,,False,M,2022-04-01,MAD,DA,PT
0065J00000Awjlk,Personal Interview,Spain,Closed lost,Email,False,,2022-04-11,RMT,,PT
0065J00000Awjxg,,Spain,ISA won on account,Email,False,Male,2022-05-04,MAD,WD,FT
0065J00000Awk5k,Technical Interview,Spain,Closed lost,Paid Search,False,Male,2022-04-11,RMT,UX,PT
0065J00000AwkFf,,Spain,Paid Deposit,Other,False,Female,2022-04-12,RMT,DA,FT
0065J00000Awkgv,,Spain,Paid Deposit,Direct,False,Non-binary,2022-05-04,MAD,UX,FT
0065J00000AwknI,Technical Interview,Spain,Closed lost,Email,False,Male,2022-03-28,MAD,WD,PT
0065J00000Awkpi,Personal Interview,Spain,Closed lost,,False,Female,2022-03-24,RMT,WD,PT
0065J00000Awkvb,,Spain,Paid Deposit,Organic Search,False,Male,2022-04-04,RMT,WD,PT
0065J00000AwlPH,,Spain,Paid Deposit,Paid Search,False,Female,2022-05-23,MAD,DA,FT
0065J00000Awnal,Student Agreement,Spain,Closed lost,Email,False,Male,2022-04-11,RMT,WD,FT
0065J00000AwoXx,Technical Interview,Spain,Closed lost,Direct,False,Male,2022-04-19,MAD,DA,PT
0065J00000Awolu,Student Agreement,Spain,Closed lost,Paid Search,False,Male,2022-04-11,BCN,WD,PT
0065J00000Awq8z,Personal Interview,Spain,Closed lost,,False,Female,2022-04-13,RMT,WD,FT
0065J00000AwqBF,Student Agreement,Spain,Closed lost,,False,Male,2022-03-30,BCN,WD,PT
0065J00000Awqoh,Technical Interview,Spain,Closed lost,Paid Search,False,Male,2022-04-26,RMT,WD,PT
0065J00000AwrSr,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-04-26,RMT,WD,FT
0065J00000Awrbj,,Spain,ISA won on account,Social,False,Male,2022-04-19,RMT,DA,FT
0065J00000Awrkb,Student Agreement,Spain,Closed lost,Direct,False,Female,2022-04-18,RMT,UX,PT
0065J00000Aws5e,Technical Interview,Spain,Closed lost,Paid Search,False,Male,2022-07-26,BCN,DA,PT
0065J00000AwsVN,Re-applied,Spain,Closed lost,,False,Male,2022-04-20,RMT,DA,PT
0065J00000AwsrJ,,Spain,Paid Deposit,Direct,False,Male,2022-03-31,RMT,WD,PT
0065J00000Awsvu,Personal Interview,Spain,Closed lost,Social,False,Male,2022-06-15,RMT,WD,FT
0065J00000AwtDZ,,Spain,Paid Deposit,Organic Search,False,Male,2022-04-26,MAD,WD,FT
0065J00000Awu1m,,Spain,Paid Deposit,,True,Male,2022-05-10,RMT,WD,FT
0065J00000Awv91,,Spain,Paid Deposit,Paid Search,False,Male,2022-04-27,MAD,WD,PT
0065J00000AwwUw,,Spain,Paid Deposit,Organic Search,False,Male,2022-04-06,BCN,DA,FT
0065J00000Awwcv,,Spain,Paid Deposit,,False,Male,2022-04-27,BCN,WD,PT
0065J00000AwwhM,,Spain,Paid Deposit,,False,Male,2022-04-13,MAD,UX,FT
0065J00000AwxRo,Personal Interview,Spain,Closed lost,Organic Search,False,Male,2022-04-05,RMT,WD,PT
0065J00000AwyJ2,Student Agreement,Spain,Closed lost,,False,Female,2022-05-04,MAD,WD,FT
0065J00000AwzYc,Student Agreement,Spain,Closed lost,Paid Search,False,Female,2022-05-11,MAD,UX,FT
0065J00000Awzeu,,Netherlands,Paid Deposit,Paid Search,False,Female,2022-04-29,BCN,DA,FT
0065J00000Awzud,Technical Interview,Spain,Closed lost,,False,Male,2022-05-04,RMT,WD,PT
0065J00000Ax17O,,Spain,Paid Deposit,Paid Search,False,Male,2022-04-26,RMT,DA,PT
0065J00000Ax19o,Technical Interview,Spain,Closed lost,,False,Female,2022-05-03,MAD,UX,FT
0065J00000Ax1Am,,Spain,Paid Deposit,,False,Male,2022-04-08,BCN,DA,FT
0065J00000Ax1EK,Re-applied,Spain,Closed lost,Referral,False,Female,2022-04-08,RMT,UX,PT
0065J00000Ax1Ej,Student Agreement,Spain,Closed lost,Other,False,Male,2022-04-27,RMT,DA,PT
0065J00000Ax1K8,,Spain,Paid Deposit,Organic Search,False,Male,2022-04-20,MAD,DA,PT
0065J00000Ax1LB,,Argentina,Paid Deposit,Organic Search,False,Male,2022-05-11,MAD,WD,FT
0065J00000Ax27A,,Spain,Paid Deposit,Organic Search,False,Male,2022-04-19,MAD,UX,FT
0065J00000Ax4d0,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-05-04,MAD,DA,PT
0065J00000Ax6RL,Technical Interview,Spain,Closed lost,Email,False,Male,2022-05-12,RMT,,PT
0065J00000Ax6ci,,Spain,ISA won on account,Paid Search,False,Male,2022-05-12,RMT,UX,FT
0065J00000Ax6dR,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-07-19,BCN,WD,FT
0065J00000Ax7PL,Technical Interview,Spain,Closed lost,Social,False,Male,2022-05-26,MAD,WD,PT
0065J00000Ax7Wb,Personal Interview,Spain,Closed lost,,False,Male,2022-05-05,MAD,WD,PT
0065J00000Ax7sh,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-05-04,BCN,WD,FT
0065J00000AxB55,Technical Interview,Spain,Closed lost,Organic Search,False,Male,2022-05-18,MAD,UX,FT
0065J00000AxB9I,,Spain,ISA won on account,Organic Search,False,Male,2022-07-27,MAD,WD,FT
0065J00000AxBAe,Student Agreement,Spain,Closed lost,Paid Search,False,Female,2022-06-08,MAD,DA,FT
0065J00000AxBEC,,Argentina,Paid Deposit,,False,Female,2022-05-09,MAD,WD,PT
0065J00000AxBFP,Technical Interview,Argentina,Closed lost,,False,Female,2022-05-19,MAD,WD,PT
0065J00000AxBKF,Technical Interview,Argentina,Closed lost,,False,Female,2022-05-19,MAD,WD,PT
0065J00000AxBmG,Technical Interview,Spain,Closed lost,,False,Male,2022-05-23,RMT,WD,PT
0065J00000AxCJ5,,Spain,Closed lost,Organic Search,False,Male,2022-05-04,BCN,WD,FT
0065J00000AxCgj,Technical Interview,Argentina,Closed lost,,False,Female,2022-05-19,MAD,WD,PT
0065J00000AxCo8,,Spain,Paid Deposit,Direct,True,Male,2022-05-03,MAD,DA,FT
0065J00000AxEkm,,Spain,Paid Deposit,,False,Male,2022-06-08,RMT,WD,FT
0065J00000AxHkS,,Spain,Paid Deposit,Paid Search,False,Male,2022-05-25,RMT,WD,PT
0065J00000AxIzU,,Spain,Paid Deposit,Other,False,Female,2022-06-15,MAD,DA,PT
0065J00000AxJe1,,Spain,Paid Deposit,Paid Search,False,Male,2022-05-05,BCN,WD,FT
0065J00000AxJtp,,Spain,Paid Deposit,Paid Search,False,Female,2022-04-28,MAD,WD,PT
0065J00000AxKEd,Technical Interview,Spain,Closed lost,,False,Female,2022-06-29,MAD,DA,PT
0065J00000AxKKW,,Ecuador,Paid Deposit,Email,False,Male,2022-06-06,MAD,UX,FT
0065J00000AxKSL,Student Agreement,Spain,Closed lost,Organic Search,False,Female,2022-05-30,RMT,WD,FT
0065J00000AxKVU,Technical Interview,Spain,Closed lost,Email,False,Male,2022-05-03,MAD,DA,PT
0065J00000AxKXu,Student Agreement,Spain,Closed lost,Paid Search,False,Male,2022-05-30,BCN,WD,FT
0065J00000AxKY9,Technical Interview,Turkey,Closed lost,Organic Search,False,Male,2022-05-26,BCN,WD,FT
0065J00000AxMY1,,Spain,Paid Deposit,Paid Search,False,Female,2022-05-04,MAD,WD,PT
0065J00000AxMeT,,Spain,Paid Deposit,Paid Search,False,Male,2022-05-25,BCN,DA,FT
0065J00000AxNSd,,Spain,Paid Deposit,Paid Search,False,Female,2022-05-10,MAD,DA,PT
0065J00000BHNB7,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-07-12,RMT,DA,PT
0065J00000BHNb5,,Spain,Paid Deposit,Direct,False,Male,2022-07-11,MAD,DA,FT
0065J00000BHNg5,,Spain,Paid Deposit,,False,Female,2022-07-04,BCN,UX,PT
0065J00000BHNwI,Technical Interview,Spain,Closed lost,Social,False,Female,2022-08-17,RMT,DA,PT
0065J00000BHOd2,,Spain,ISA won on account,Paid Search,True,Male,2022-09-13,RMT,WD,FT
0065J00000BHP4m,,Spain,Paid Deposit,Paid Search,False,Female,2022-07-06,MAD,UX,PT
0065J00000BHPWH,Re-applied,Spain,Closed lost,Paid Search,False,,2022-07-12,MAD,WD,PT
0065J00000BHQ7D,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-06-29,RMT,,FT
0065J00000BHREG,Student Agreement,Spain,Closed lost,Organic Search,False,Female,2022-07-06,RMT,DA,PT
0065J00000BHRjY,,Spain,ISA won on account,Direct,False,Male,2022-08-18,BCN,WD,FT
0065J00000BHRlP,Student Agreement,United Kingdom,Closed lost,Organic Search,False,Male,2022-07-12,BCN,WD,FT
0065J00000BHU3p,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-06-29,MAD,UX,FT
0065J00000BQm8m,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-05-11,RMT,WD,PT
0065J00000BQnPj,Student Agreement,Spain,Closed lost,Paid Search,False,Male,2022-05-09,BCN,UX,FT
0065J00000BQnvk,Re-applied,Spain,Closed lost,Paid Search,False,,2022-05-09,MAD,UX,FT
0065J00000BQoI5,Re-applied,Spain,Closed lost,,False,Male,2022-05-11,RMT,WD,PT
0065J00000BQpzI,Technical Interview,Spain,Closed lost,Organic Search,False,Male,2022-06-16,BCN,DA,PT
0065J00000BQq48,,Spain,Paid Deposit,Email,False,Male,2022-06-21,BCN,DA,FT
0065J00000BQqE3,Technical Interview,Spain,Closed lost,Organic Search,False,Male,2022-06-06,BCN,DA,FT
0065J00000BQqJ3,Personal Interview,Spain,Closed lost,Other,False,Male,2022-05-11,MAD,DA,FT
0065J00000BQqTI,,Spain,Paid Deposit,Email,False,Male,2022-05-24,RMT,UX,PT
0065J00000BQqhZ,,Spain,Paid Deposit,Referral,False,Male,2022-05-09,MAD,WD,FT
0065J00000BQqtf,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-07-26,RMT,DA,PT
0065J00000BQrOs,,Spain,Paid Deposit,,False,Female,2022-06-27,RMT,WD,PT
0065J00000BQrZv,Student Agreement,Spain,Closed lost,Paid Search,False,Female,2022-05-12,BCN,WD,FT
0065J00000BQrqD,,Spain,ISA won on account,Organic Search,False,Male,2022-05-12,BCN,WD,FT
0065J00000BQs45,,Spain,Paid Deposit,Direct,False,Male,2022-05-05,MAD,WD,FT
0065J00000BQsrg,Student Agreement,Spain,Closed lost,Email,False,Male,2022-08-24,MAD,DA,PT
0065J00000BQswW,,Spain,Paid Deposit,Organic Search,False,Male,2022-05-09,BCN,WD,FT
